,#gens,#Terms,min_deg,max_deg,av_deg,min_terms,max_terms,av_terms,deg_sum(F),#pure_var_power,#pure_var_power_lt,min_deg_of_X_1,min_deg_of_X_2,min_deg_of_X_3,min_deg_of_X_4,max_deg_of_X_1,max_deg_of_X_2,max_deg_of_X_3,max_deg_of_X_4,av_deg_of_X_1,av_deg_of_X_2,av_deg_of_X_3,av_deg_of_X_4,min_lt_deg_of_X_1,min_lt_deg_of_X_2,min_lt_deg_of_X_3,min_lt_deg_of_X_4,max_lt_deg_of_X_1,max_lt_deg_of_X_2,max_lt_deg_of_X_3,max_lt_deg_of_X_4,av_lt_deg_of_X_1,av_lt_deg_of_X_2,av_lt_deg_of_X_3,av_lt_deg_of_X_4,generators_with_X1,generators_with_X2,generators_with_X1_X2,generators_with_X3,generators_with_X1_X3,generators_with_X2_X3,generators_with_X1_X2_X3,generators_with_X4,generators_with_X1_X4,generators_with_X2_X4,generators_with_X1_X2_X4,generators_with_X3_X4,generators_with_X1_X3_X4,generators_with_X2_X3_X4,generators_with_X1_X2_X3_X4,lt_with_X1,lt_with_X2,lt_with_X1_X2,lt_with_X3,lt_with_X1_X3,lt_with_X2_X3,lt_with_X1_X2_X3,lt_with_X4,lt_with_X1_X4,lt_with_X2_X4,lt_with_X1_X2_X4,lt_with_X3_X4,lt_with_X1_X3_X4,lt_with_X2_X3_X4,lt_with_X1_X2_X3_X4,terms_with_X1,terms_with_X2,terms_with_X1_X2,terms_with_X3,terms_with_X1_X3,terms_with_X2_X3,terms_with_X1_X2_X3,terms_with_X4,terms_with_X1_X4,terms_with_X2_X4,terms_with_X1_X2_X4,terms_with_X3_X4,terms_with_X1_X3_X4,terms_with_X2_X3_X4,terms_with_X1_X2_X3_X4,"[2,1]","[3,1]","[3,2]","[4,1]","[4,2]","[4,3]",output
8694,4,16,3,4,3.8,3,5,4.0,15,1,1,1,0,1,1,3,4,3,2,2.0,2.2,2.2,1.5,0,0,0,0,3,4,2,1,1.2,1.8,0.5,0.2,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,2,3,1,1,0,1,0,1,1,0,0,0,0,0,0,8,9,3,7,3,3,1,11,6,5,2,4,2,1,1,2,3,0,3,0,3,4
3147,3,12,3,5,4.3,3,5,4.0,13,2,0,2,1,2,2,4,4,5,5,2.7,2.0,3.3,3.7,0,0,0,0,4,4,1,0,2.0,1.7,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,7,5,2,6,3,2,0,6,4,2,1,1,1,0,0,1,3,7,1,1,0,2
679,2,6,4,4,4.0,2,4,3.0,8,0,0,2,1,0,1,2,3,2,2,2.0,2.0,1.0,1.5,2,0,0,0,2,0,2,2,2.0,0.0,1.0,1.0,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,4,2,3,2,2,1,4,2,3,1,1,0,1,0,0,1,1,2,4,3,4
1337,3,10,3,6,4.3,2,4,3.3,13,0,0,1,2,1,1,4,3,5,2,2.7,2.7,2.3,1.3,0,1,0,0,4,3,1,1,1.3,2.0,0.7,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,2,0,2,0,1,1,1,1,0,0,0,0,7,7,5,6,3,4,2,8,7,5,5,4,3,2,2,0,1,1,5,3,3,4
2232,3,12,3,7,4.7,2,6,4.0,14,1,1,1,2,1,2,3,3,5,3,2.0,2.7,2.3,2.3,0,0,0,0,3,3,3,1,1.7,1.7,1.0,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,9,8,5,7,6,4,3,6,3,4,1,4,3,2,1,0,0,2,0,3,8,5
4899,3,16,3,6,4.7,4,6,5.3,14,1,1,1,3,2,2,5,4,5,3,2.7,3.7,3.0,2.3,0,1,0,0,5,3,2,0,1.7,2.3,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,7,11,3,10,5,6,2,10,3,7,1,6,2,4,1,2,2,0,1,0,5,4
2927,4,23,3,5,4.2,5,7,5.8,17,3,0,2,1,2,1,3,5,4,4,2.2,2.8,3.0,2.2,2,0,0,0,2,3,2,0,2.0,1.5,0.8,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,16,14,10,13,8,7,4,11,7,6,4,4,1,2,0,2,6,0,16,0,0,4
540,4,15,3,6,4.0,3,5,3.8,16,1,0,2,1,0,1,2,3,4,4,2.0,2.0,1.8,2.5,1,0,0,0,2,2,3,0,1.8,1.2,1.0,0.0,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,13,9,8,8,7,4,3,7,5,4,3,2,1,1,0,1,3,0,8,14,14,4
7109,2,7,6,6,6.0,2,5,3.5,12,0,0,0,2,2,4,5,2,3,5,2.5,2.0,2.5,4.5,0,0,1,0,5,2,2,2,2.5,1.0,1.5,1.0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,0,2,1,1,0,1,0,1,0,1,0,1,0,4,3,0,4,2,2,0,6,3,3,0,3,1,2,0,0,1,1,1,2,1,4
2066,3,12,3,5,3.7,4,4,4.0,11,1,0,1,1,2,1,3,2,2,5,2.0,1.7,2.0,2.3,1,0,0,0,3,2,2,0,2.0,0.7,1.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,8,7,4,8,6,4,2,4,2,2,1,1,1,0,0,1,4,3,3,2,1,4
9339,4,18,4,6,4.8,4,6,4.5,19,3,2,1,2,2,2,4,3,4,5,2.2,2.2,3.5,3.8,0,0,0,0,4,1,4,0,1.5,0.2,3.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,3,2,1,1,0,0,0,0,0,0,0,0,10,7,5,11,5,3,2,12,5,5,3,7,2,2,1,0,0,1,0,45,0,5
7279,4,13,4,5,4.5,1,5,3.2,18,0,0,2,1,0,1,4,4,3,3,3.0,2.0,1.8,2.0,2,0,0,0,4,1,2,1,2.8,0.2,1.0,0.5,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,4,1,1,3,3,0,0,2,2,1,1,1,1,0,0,6,8,1,9,4,5,0,9,4,6,1,5,2,3,0,0,2,2,6,6,12,2
3672,3,10,4,5,4.3,3,4,3.3,13,1,1,1,1,0,1,3,4,4,2,2.3,3.0,2.3,1.3,0,0,0,0,3,4,1,0,1.3,2.7,0.3,0.0,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,5,6,3,5,1,2,0,5,3,2,2,2,0,0,0,1,2,0,2,0,6,4
1619,2,10,5,6,5.5,4,6,5.0,11,1,1,2,3,2,2,5,5,4,3,3.5,4.0,3.0,2.5,0,1,0,0,5,5,0,0,2.5,3.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,6,4,4,3,6,4,3,2,4,2,2,1,2,0,0,1,0,1,4
348,4,14,3,5,4.2,1,6,3.5,17,0,0,0,1,2,0,4,3,3,3,2.2,2.2,2.2,1.5,0,0,0,0,4,3,2,1,2.2,1.2,0.5,0.2,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,1,0,1,0,1,1,0,0,0,0,0,0,5,11,2,9,2,7,0,10,2,8,0,7,1,6,0,2,1,1,3,9,1,4
3455,3,11,4,6,5.0,3,4,3.7,15,2,0,0,3,2,3,2,4,4,4,1.0,3.3,3.0,3.7,0,3,0,0,2,3,2,0,1.0,3.0,1.0,0.0,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,2,1,2,1,0,0,0,0,0,0,0,0,3,8,2,7,2,5,1,6,1,3,0,4,1,2,0,1,2,3,28,2,15,4
7413,2,9,4,5,4.5,4,5,4.5,9,1,0,2,2,2,4,2,3,3,4,2.0,2.5,2.5,4.0,0,2,0,0,1,3,2,1,0.5,2.5,1.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,4,4,2,4,1,1,0,8,3,3,1,4,1,1,0,1,0,0,2,1,2,4
2460,2,7,4,5,4.5,3,4,3.5,9,2,1,1,3,1,1,5,3,3,4,3.0,3.0,2.0,2.5,1,0,0,0,5,3,0,0,3.0,1.5,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,1,0,0,5,3,1,1,2,1,0,0,0,0,0,0,1,2,5
2419,3,10,4,5,4.3,3,4,3.3,13,1,0,1,1,1,2,3,3,4,3,2.0,2.0,2.7,2.3,0,0,0,0,3,3,2,1,1.7,1.0,1.3,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,2,2,0,0,1,0,1,0,0,0,0,0,5,6,2,7,5,3,2,7,3,6,2,4,3,3,2,0,3,3,10,14,0,2
6487,2,10,5,5,5.0,5,5,5.0,10,0,0,2,1,4,3,3,3,4,3,2.5,2.0,4.0,3.0,2,0,1,0,3,1,3,0,2.5,0.5,2.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,7,5,3,8,5,5,3,4,2,1,0,2,0,1,0,0,4,4,1,1,0,2
849,5,28,3,5,4.2,4,7,5.6,21,6,2,2,1,1,2,5,4,4,5,3.0,2.4,2.6,3.2,1,0,0,0,5,2,2,1,2.8,0.4,0.8,0.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,2,1,1,1,1,0,0,0,0,0,0,14,15,6,14,5,9,3,19,7,11,2,8,1,6,0,0,0,3,0,19,0,5
2355,2,8,3,4,3.5,3,5,4.0,7,1,0,2,1,1,1,3,3,4,2,2.5,2.0,2.5,1.5,1,0,1,0,3,1,1,0,2.0,0.5,1.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,5,3,2,6,4,2,2,3,1,1,0,1,0,0,0,0,3,3,1,1,0,4
7615,5,26,3,6,4.4,3,6,5.2,22,2,1,2,1,1,1,5,4,3,5,3.2,2.0,1.6,2.8,2,0,0,0,5,2,1,1,3.2,0.8,0.2,0.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,1,1,1,1,1,0,0,0,0,0,0,16,17,10,17,9,12,6,14,5,8,2,8,1,5,0,0,0,4,0,11,21,5
5394,2,7,3,3,3.0,3,4,3.5,6,3,2,1,3,1,2,2,3,1,3,1.5,3.0,1.0,2.5,0,3,0,0,0,3,0,0,0.0,3.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,0,5,3,1,0,2,2,0,0,1,0,0,1,0,1,4
8949,2,4,4,5,4.5,2,2,2.0,9,0,0,2,2,1,0,3,2,2,0,2.5,2.0,1.5,0.0,2,0,0,0,3,2,2,0,2.5,1.0,1.0,0.0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,2,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2
9671,5,16,3,7,4.2,2,6,3.2,21,1,0,0,1,1,0,6,4,5,2,2.0,1.6,2.8,1.4,0,0,0,0,6,1,3,1,1.8,0.6,1.4,0.4,4,5,4,5,4,5,4,4,3,4,3,4,3,4,3,3,3,2,3,1,1,0,2,1,0,0,2,1,0,0,8,12,6,12,5,8,3,10,4,7,2,8,3,5,1,1,2,2,2,8,1,1
4618,3,16,4,5,4.7,3,7,5.3,14,0,0,1,3,1,2,3,4,3,4,2.0,3.3,2.0,3.0,0,1,0,0,3,4,1,0,1.3,2.7,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,1,2,1,0,0,0,0,0,0,0,0,9,11,5,8,3,5,1,11,6,6,2,5,2,2,0,1,0,3,10,2,18,4
9498,3,12,3,5,4.3,2,6,4.0,13,2,1,1,1,1,2,4,2,4,4,2.7,1.7,2.0,3.0,1,0,0,0,3,2,2,1,1.7,1.3,1.0,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,8,4,3,6,4,3,3,9,5,2,1,4,2,1,1,0,0,1,0,12,13,5
9382,2,13,4,9,6.5,4,9,6.5,13,2,1,2,4,2,4,7,5,4,6,4.5,4.5,3.0,5.0,0,1,0,0,7,4,1,0,3.5,2.5,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,8,8,6,6,4,3,3,11,7,6,5,5,3,2,2,1,1,0,2,0,1,4
916,3,17,3,6,4.3,5,6,5.7,13,3,1,1,2,2,2,4,5,3,6,2.7,3.7,2.7,3.3,0,1,0,0,4,4,1,0,1.7,2.0,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,9,8,4,14,8,7,4,6,3,0,0,4,2,0,0,1,9,0,4,0,0,4
5808,4,15,3,6,5.0,3,6,3.8,20,3,1,0,0,2,3,4,6,6,4,2.0,2.2,4.0,3.5,0,0,0,0,4,6,3,1,1.5,2.0,1.2,0.2,3,3,2,4,3,3,2,4,3,3,2,4,3,3,2,2,2,1,2,1,0,0,1,0,0,0,1,0,0,0,6,7,2,10,5,3,1,9,3,4,1,6,3,2,1,2,2,0,21,0,0,4
9165,6,21,3,4,3.8,2,6,3.5,23,1,0,0,0,1,2,3,3,2,4,1.8,1.5,1.8,2.5,0,0,0,0,3,2,2,1,1.8,1.0,0.8,0.2,5,5,4,6,5,5,4,6,5,5,4,6,5,5,4,5,3,2,4,3,1,0,1,1,0,0,1,1,0,0,12,7,3,14,7,4,1,14,7,2,0,9,4,1,0,1,2,1,9,7,15,4
4035,5,19,3,5,3.4,1,6,3.8,17,2,0,1,0,0,1,2,2,3,3,1.4,0.8,2.2,2.0,0,0,0,0,2,2,3,2,1.2,0.6,1.2,0.4,5,3,3,4,4,3,3,5,5,3,3,4,4,3,3,4,2,1,4,3,2,1,1,1,0,0,0,0,0,0,8,8,1,15,6,6,1,8,2,4,0,4,0,2,0,0,6,6,7,7,0,4
8674,6,26,3,8,5.0,3,6,4.3,30,2,2,1,2,1,0,4,5,5,4,2.7,3.8,3.0,2.0,0,1,0,0,2,5,0,1,1.2,3.7,0.0,0.2,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,6,4,0,0,0,0,1,1,1,1,0,0,0,0,18,17,10,13,8,6,2,13,10,6,4,6,4,1,0,2,2,0,4,0,15,4
2965,4,13,3,4,3.5,2,4,3.2,14,2,1,1,1,1,0,2,3,3,3,1.5,2.0,2.2,1.5,0,0,0,0,1,3,3,1,0.8,1.8,0.8,0.2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,1,1,1,1,0,0,0,0,8,6,4,6,3,1,0,9,5,4,2,4,2,1,0,1,2,1,12,11,0,4
9106,3,11,4,6,5.0,3,4,3.7,15,1,0,2,0,1,2,5,3,1,6,3.0,1.7,1.0,3.3,2,0,0,0,5,2,1,1,3.0,1.0,0.7,0.3,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,1,1,0,0,0,0,0,0,7,7,4,6,4,5,3,8,4,4,1,3,1,2,0,0,2,2,10,14,11,4
4941,2,7,4,4,4.0,3,4,3.5,8,0,0,1,2,2,1,2,2,3,2,1.5,2.0,2.5,1.5,1,0,0,0,2,2,2,1,1.5,1.0,1.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,1,1,0,0,1,1,0,0,6,5,4,4,4,2,2,4,3,3,2,2,2,1,1,1,0,0,1,3,3,2
399,5,20,3,6,5.0,3,5,4.0,25,1,0,1,1,1,0,3,5,3,5,2.0,3.4,2.0,2.8,0,1,0,0,2,5,2,0,1.0,3.4,0.6,0.0,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,4,2,1,2,1,0,0,0,0,0,0,0,0,16,13,11,13,10,7,5,12,9,7,6,8,6,4,3,1,2,1,18,10,28,4
5252,5,21,3,6,4.4,2,6,4.2,22,2,1,0,0,1,1,3,4,3,5,1.8,2.2,2.4,2.6,0,0,0,0,3,4,2,2,1.2,2.0,0.8,0.4,4,4,3,5,4,4,3,5,4,4,3,5,4,4,3,3,3,1,3,2,1,0,1,1,0,0,1,1,0,0,10,12,4,13,7,7,3,13,6,6,2,7,4,3,2,1,4,0,19,0,13,4
5402,3,14,4,6,5.0,3,6,4.7,15,2,2,2,1,2,0,4,5,4,3,3.0,3.7,3.0,2.0,0,0,0,0,4,5,0,0,2.0,3.0,0.0,0.0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7,4,7,4,2,0,6,4,2,1,4,2,1,0,0,0,0,0,0,6,6
590,4,18,3,5,4.5,2,7,4.5,18,2,1,2,1,0,2,5,4,4,4,3.0,2.2,1.8,3.0,1,0,0,0,5,4,1,2,2.8,1.0,0.2,0.5,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,12,6,3,9,6,2,1,12,6,4,1,5,2,1,0,0,0,0,0,27,27,5
2681,3,8,3,6,4.3,1,5,2.7,13,0,0,0,1,0,1,4,3,4,3,1.7,2.3,1.7,1.7,0,1,0,0,4,3,1,1,1.7,1.7,0.7,0.3,2,3,2,2,1,2,1,3,2,3,2,2,1,2,1,2,3,2,2,1,2,1,1,0,1,0,1,0,1,0,4,8,4,5,3,5,3,4,1,4,1,2,1,2,1,1,1,1,0,2,2,1
8848,2,13,4,7,5.5,5,8,6.5,11,1,1,2,2,3,3,4,5,5,3,3.0,3.5,4.0,3.0,0,0,0,0,4,4,3,0,2.0,2.0,1.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,10,5,7,3,5,2,8,3,7,3,4,1,3,1,0,0,1,0,0,0,5
5564,3,15,4,5,4.3,2,7,5.0,13,2,0,2,1,1,3,4,4,5,5,3.0,2.7,3.0,3.7,2,0,0,0,3,2,2,0,2.3,1.0,1.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,9,6,4,9,6,2,2,7,2,2,0,3,1,0,0,1,6,8,2,6,0,4
9292,2,10,3,5,4.0,4,6,5.0,8,1,1,2,1,1,2,3,2,1,4,2.5,1.5,1.0,3.0,2,0,0,0,3,1,0,2,2.5,0.5,0.0,1.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,7,6,3,4,3,2,1,7,4,5,2,3,2,2,1,0,0,0,0,4,4,5
8152,4,16,4,6,5.0,3,6,4.0,20,1,1,2,2,1,1,5,4,4,5,3.8,3.0,2.0,2.8,0,0,0,0,5,4,1,1,2.5,1.8,0.2,0.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,1,1,1,1,2,2,0,0,0,0,0,0,11,9,5,6,4,3,2,14,10,7,4,5,3,2,1,1,1,0,39,0,42,4
9670,3,11,5,7,5.7,3,4,3.7,17,0,0,2,1,1,2,5,5,2,4,3.7,2.7,1.3,3.0,2,0,0,0,5,2,1,1,3.7,1.0,0.7,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,0,0,0,0,0,0,7,9,5,6,4,5,3,8,5,6,3,3,2,2,1,0,3,3,9,12,17,4
7023,2,6,3,3,3.0,3,3,3.0,6,0,0,1,1,2,0,2,2,2,1,1.5,1.5,2.0,0.5,1,1,0,0,2,1,1,0,1.5,1.0,0.5,0.0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,3,5,3,4,1,3,1,2,1,1,1,1,0,0,0,1,0,2,1,0,1,1
5237,2,12,3,4,3.5,5,7,6.0,7,2,1,2,2,2,2,4,3,2,3,3.0,2.5,2.0,2.5,1,0,0,0,4,1,1,0,2.5,0.5,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,5,1,6,3,3,1,9,4,3,0,4,2,1,0,0,0,2,0,0,0,5
9791,2,5,5,6,5.5,2,3,2.5,11,0,0,2,1,1,2,4,2,2,3,3.0,1.5,1.5,2.5,1,1,0,0,4,2,1,2,2.5,1.5,0.5,1.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,4,4,3,3,2,2,1,4,3,3,2,2,1,1,0,0,1,1,2,2,3,5
2488,4,17,3,8,5.0,3,6,4.2,20,2,1,2,1,1,2,4,4,4,4,3.0,2.2,2.5,2.5,2,0,0,0,4,4,2,0,2.8,1.5,0.8,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,2,0,0,0,0,0,0,0,0,10,11,6,13,7,9,5,10,5,6,2,8,4,5,2,0,0,4,0,16,23,5
3393,5,18,3,7,4.4,2,5,3.6,22,2,0,1,1,1,1,5,3,3,4,2.4,2.0,2.0,2.2,0,0,0,0,5,3,2,1,1.8,1.2,1.2,0.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,3,3,2,1,1,1,1,1,1,1,1,9,14,7,12,4,10,3,10,6,8,5,5,2,5,2,1,5,3,16,4,0,4
6575,4,21,3,5,3.8,3,9,5.2,15,2,1,2,1,2,1,3,3,4,3,2.2,2.0,2.5,2.0,0,0,0,0,2,3,4,0,1.0,1.2,1.5,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,9,12,3,13,6,7,2,11,4,4,0,5,2,1,0,2,2,0,9,0,5,4
6502,4,12,4,8,5.5,2,4,3.0,22,1,1,1,1,0,2,5,5,4,4,3.0,2.5,2.2,2.8,1,0,0,0,5,3,4,1,3.0,1.2,1.0,0.2,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,4,2,2,1,1,0,0,1,1,1,1,0,0,0,0,9,8,5,7,5,4,2,8,5,6,3,5,3,3,1,0,0,2,0,9,6,5
1434,5,19,3,6,4.2,3,5,3.8,21,0,0,1,1,2,0,4,5,4,5,2.2,2.4,2.4,2.6,0,1,0,0,4,2,1,0,2.0,1.4,0.8,0.0,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,4,4,3,4,3,0,0,0,0,0,0,0,0,11,10,5,15,8,7,3,8,4,2,1,5,2,0,0,1,2,4,8,5,5,2
965,3,8,3,4,3.3,2,3,2.7,10,1,1,1,2,1,0,3,3,2,1,2.0,2.3,1.7,0.7,0,0,0,0,3,3,1,0,1.7,1.3,0.3,0.0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,5,4,1,4,3,1,0,3,2,1,0,1,1,0,0,2,2,0,1,0,0,4
9052,4,15,4,5,4.5,3,5,3.8,18,0,0,1,1,1,2,3,4,3,4,1.8,2.2,2.0,2.5,0,0,0,0,3,4,2,1,1.2,1.8,1.0,0.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,2,2,2,1,2,1,1,1,1,1,11,9,6,9,8,4,4,12,8,8,5,6,5,3,3,0,2,2,11,25,24,4
9010,3,14,4,9,6.0,3,6,4.7,18,1,1,2,2,2,2,8,4,6,5,4.3,3.0,3.3,3.3,0,2,0,0,6,4,0,0,3.0,3.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,11,9,6,9,7,4,2,7,5,4,2,5,3,2,0,2,7,0,1,0,8,2
6693,2,7,4,4,4.0,3,4,3.5,8,0,0,2,1,2,2,3,1,3,2,2.5,1.0,2.5,2.0,0,1,0,0,3,1,3,0,1.5,1.0,1.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,5,4,2,6,4,3,1,4,3,1,0,4,3,1,0,1,0,1,1,0,1,1
6159,2,8,5,6,5.5,3,5,4.0,11,0,0,2,2,3,1,4,2,4,4,3.0,2.0,3.5,2.5,1,1,0,0,4,1,4,0,2.5,1.0,2.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,6,5,3,6,4,4,2,3,3,1,1,2,2,1,1,1,1,2,0,0,0,2
4582,2,14,5,6,5.5,7,7,7.0,11,0,0,3,3,2,2,4,5,3,5,3.5,4.0,2.5,3.5,3,0,0,0,4,3,0,1,3.5,1.5,0.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,9,11,6,8,5,6,3,12,7,9,4,7,4,5,2,1,0,0,1,3,4,4
7210,2,8,5,6,5.5,3,5,4.0,11,1,1,3,2,3,2,5,2,4,3,4.0,2.0,3.5,2.5,3,0,0,0,5,0,3,0,4.0,0.0,1.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,2,1,5,4,1,1,5,3,1,0,3,2,0,0,0,0,2,0,1,2,3
9824,2,8,3,5,4.0,3,5,4.0,8,0,0,1,2,2,2,2,3,3,2,1.5,2.5,2.5,2.0,0,0,1,0,1,2,3,1,0.5,1.0,2.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,2,1,1,0,1,1,0,0,1,1,0,0,4,4,0,4,3,1,0,6,3,3,0,2,2,0,0,0,1,1,2,1,1,4
5607,4,17,5,7,5.5,2,6,4.2,22,1,1,1,2,2,2,6,5,4,5,3.8,3.2,2.8,2.8,0,0,0,0,6,3,2,0,3.5,1.2,0.8,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,13,12,8,8,4,7,3,9,7,6,4,2,0,2,0,0,0,5,0,21,10,3
6038,4,18,3,7,5.2,2,6,4.5,21,1,1,2,2,2,1,4,6,5,3,3.2,4.0,3.0,2.0,0,1,0,0,2,6,2,1,0.8,3.8,0.5,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,1,1,1,1,1,0,1,0,0,0,0,0,13,9,5,10,8,3,2,12,8,5,2,7,5,2,1,2,1,0,17,0,31,4
1020,3,16,3,6,4.3,3,7,5.3,13,1,1,1,2,1,1,6,3,3,3,3.3,2.3,2.3,1.7,1,0,0,0,6,2,0,0,3.0,1.3,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,10,7,8,4,5,2,7,5,4,3,3,1,2,1,0,0,1,0,2,2,3
