,#gens,#Terms,min_deg,max_deg,av_deg,min_terms,max_terms,av_terms,deg_sum(F),#pure_var_power,#pure_var_power_lt,min_deg_of_X_1,min_deg_of_X_2,min_deg_of_X_3,min_deg_of_X_4,max_deg_of_X_1,max_deg_of_X_2,max_deg_of_X_3,max_deg_of_X_4,av_deg_of_X_1,av_deg_of_X_2,av_deg_of_X_3,av_deg_of_X_4,min_lt_deg_of_X_1,min_lt_deg_of_X_2,min_lt_deg_of_X_3,min_lt_deg_of_X_4,max_lt_deg_of_X_1,max_lt_deg_of_X_2,max_lt_deg_of_X_3,max_lt_deg_of_X_4,av_lt_deg_of_X_1,av_lt_deg_of_X_2,av_lt_deg_of_X_3,av_lt_deg_of_X_4,generators_with_X1,generators_with_X2,generators_with_X1_X2,generators_with_X3,generators_with_X1_X3,generators_with_X2_X3,generators_with_X1_X2_X3,generators_with_X4,generators_with_X1_X4,generators_with_X2_X4,generators_with_X1_X2_X4,generators_with_X3_X4,generators_with_X1_X3_X4,generators_with_X2_X3_X4,generators_with_X1_X2_X3_X4,lt_with_X1,lt_with_X2,lt_with_X1_X2,lt_with_X3,lt_with_X1_X3,lt_with_X2_X3,lt_with_X1_X2_X3,lt_with_X4,lt_with_X1_X4,lt_with_X2_X4,lt_with_X1_X2_X4,lt_with_X3_X4,lt_with_X1_X3_X4,lt_with_X2_X3_X4,lt_with_X1_X2_X3_X4,terms_with_X1,terms_with_X2,terms_with_X1_X2,terms_with_X3,terms_with_X1_X3,terms_with_X2_X3,terms_with_X1_X2_X3,terms_with_X4,terms_with_X1_X4,terms_with_X2_X4,terms_with_X1_X2_X4,terms_with_X3_X4,terms_with_X1_X3_X4,terms_with_X2_X3_X4,terms_with_X1_X2_X3_X4,"[2,1]","[3,1]","[3,2]","[4,1]","[4,2]","[4,3]",output
557,4,13,6,7,6.2,2,4,3.2,25,1,1,2,2,1,1,7,4,5,3,3.5,3.5,3.2,1.8,2,0,0,0,7,4,3,0,3.5,1.5,1.2,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,2,0,0,0,0,0,0,0,0,9,10,7,10,6,8,5,9,5,7,4,8,4,6,3,0,0,0,0,29,33,6
558,2,12,4,5,4.5,6,6,6.0,9,1,0,3,1,2,1,3,3,4,3,3.0,2.0,3.0,2.0,3,0,0,0,3,1,2,0,3.0,0.5,1.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,7,5,9,6,4,2,6,5,4,3,4,3,2,1,1,2,3,0,0,0,2
559,4,19,4,7,5.5,3,8,4.8,22,1,0,1,2,1,2,4,4,3,4,2.5,3.2,2.2,3.0,0,0,0,0,4,4,2,2,1.8,2.2,1.0,0.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,2,1,1,0,1,0,1,0,1,0,10,14,6,13,7,8,3,13,5,9,2,9,3,5,0,1,2,1,20,6,45,2
560,2,5,3,3,3.0,2,3,2.5,6,1,1,0,1,1,0,2,2,3,1,1.0,1.5,2.0,0.5,0,0,0,0,1,2,3,0,0.5,1.0,1.5,0.0,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,1,1,0,2,0,1,0,2,0,1,0,1,1,1,0,0,0,2
561,5,22,4,7,4.8,3,6,4.4,24,1,1,0,2,2,2,6,3,4,3,2.6,2.4,3.0,2.6,0,0,0,0,3,3,4,1,1.4,1.6,1.6,0.2,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,3,4,3,3,1,2,1,1,0,1,0,1,0,1,0,14,12,7,13,6,6,2,16,10,7,3,9,4,3,0,1,2,2,24,17,0,4
562,2,11,4,7,5.5,5,6,5.5,11,1,0,3,2,4,3,5,4,5,5,4.0,3.0,4.5,4.0,3,1,0,0,3,4,0,0,3.0,2.5,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,7,3,4,2,5,2,3,1,3,1,2,1,1,1,3,0,0,0,2
563,6,22,3,7,4.5,3,5,3.7,27,4,1,0,1,2,1,3,4,4,4,1.8,2.5,2.7,2.5,0,0,0,0,3,4,2,1,1.5,2.0,0.8,0.2,4,6,4,6,4,6,4,6,4,6,4,6,4,6,4,4,5,3,4,2,4,2,1,0,1,0,1,0,1,0,9,14,7,16,6,11,5,11,3,5,2,7,2,3,1,0,0,5,0,14,0,5
564,3,14,3,6,4.7,3,6,4.7,14,0,0,1,1,2,1,2,4,4,4,1.7,2.3,2.7,2.7,1,0,0,0,2,3,2,2,1.3,1.7,1.0,0.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,8,9,3,10,5,6,1,10,5,7,2,6,2,4,0,0,3,3,6,6,4,4
565,4,15,3,6,4.0,3,4,3.8,16,2,1,1,1,2,2,3,3,3,3,1.5,1.5,2.2,2.2,0,1,0,0,3,3,3,1,1.2,1.5,0.8,0.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,1,1,1,2,2,2,2,1,1,1,1,9,8,4,8,4,5,2,11,7,5,3,6,3,4,2,2,1,0,12,0,21,4
566,3,14,4,6,4.7,3,6,4.7,14,0,0,1,2,1,1,5,5,5,3,3.0,3.0,2.3,2.0,1,2,0,0,1,5,1,1,1.0,3.0,0.3,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0,11,9,7,8,5,4,2,10,7,7,5,5,2,3,1,1,2,0,3,8,15,4
567,3,15,4,6,5.0,4,6,5.0,15,0,0,2,1,3,2,4,5,5,3,3.0,2.7,3.7,2.3,0,0,0,0,4,4,2,1,2.0,1.3,1.3,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,2,1,1,0,1,1,0,0,0,0,0,0,7,9,4,10,4,5,2,12,6,7,4,7,3,3,2,0,2,2,4,4,7,4
568,5,22,3,5,4.0,2,6,4.4,20,3,2,0,1,0,1,5,4,2,5,2.0,2.6,1.4,2.8,0,0,0,0,5,4,1,1,2.0,1.2,0.6,0.2,3,5,3,4,3,4,3,5,3,5,3,4,3,4,3,3,2,0,3,2,1,0,1,0,1,0,1,0,1,0,9,12,3,14,5,8,2,14,3,8,1,8,0,5,0,0,0,0,0,0,21,6
569,2,10,4,6,5.0,4,6,5.0,10,0,0,3,2,3,2,4,3,3,3,3.5,2.5,3.0,2.5,1,2,0,0,1,3,3,0,1.0,2.5,1.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,7,7,5,6,3,3,1,6,4,4,3,3,1,1,0,1,2,1,0,0,0,2
570,3,14,3,4,3.3,4,6,4.7,10,3,1,2,0,2,0,3,3,4,3,2.3,1.3,2.7,1.7,2,0,0,0,3,2,0,0,2.3,1.0,0.0,0.0,3,2,2,3,3,2,2,2,2,1,1,2,2,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,8,4,2,1,6,2,2,1,4,2,1,1,0,0,3,0,2,0,5
571,3,14,4,5,4.7,2,7,4.7,14,2,1,1,1,0,2,4,5,3,3,2.7,3.3,1.7,2.3,0,0,0,0,4,4,0,1,2.3,2.0,0.0,0.3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,8,13,7,5,3,5,3,8,5,7,4,2,1,2,1,2,1,0,1,0,8,4
572,4,19,4,5,4.2,3,6,4.8,17,1,0,2,1,2,2,3,3,4,2,2.2,2.2,2.5,2.0,1,1,0,0,3,3,2,0,1.8,1.8,0.8,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,0,0,0,0,0,0,0,0,11,11,5,11,6,5,2,12,6,6,1,6,3,2,0,2,5,3,16,9,0,4
574,2,10,5,5,5.0,4,6,5.0,10,0,0,2,2,3,3,4,3,3,4,3.0,2.5,3.0,3.5,1,1,0,0,4,3,1,0,2.5,2.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,8,8,6,4,2,3,1,7,6,5,4,2,1,1,0,1,0,5,1,0,3,4
575,3,14,3,7,4.7,3,6,4.7,14,2,1,2,1,2,2,3,3,4,3,2.7,1.7,3.0,2.7,2,0,0,0,3,2,3,1,2.3,1.0,1.0,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,9,4,2,10,6,3,1,7,4,1,1,5,3,1,1,0,0,2,0,3,20,3
576,4,15,4,8,5.0,2,5,3.8,20,1,1,1,1,0,1,4,7,4,3,3.0,3.0,2.2,2.5,0,0,0,0,4,7,1,1,2.0,2.2,0.2,0.5,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,3,2,1,1,1,0,0,2,1,2,1,0,0,0,0,11,8,4,9,8,3,2,10,6,6,2,6,5,2,1,0,0,4,0,25,29,5
577,4,17,4,5,4.5,3,7,4.2,18,1,1,0,1,2,1,4,4,3,4,2.8,2.0,2.8,2.5,0,0,0,0,4,2,2,1,2.8,0.8,0.8,0.2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,1,2,1,1,0,1,1,0,0,1,1,0,0,10,11,5,11,6,6,2,13,8,8,4,9,6,4,2,0,0,1,0,27,30,5
578,6,28,3,7,4.7,3,8,4.7,28,2,1,1,2,1,1,3,5,4,5,2.0,3.2,2.5,3.0,0,1,0,0,3,5,4,1,0.7,2.8,1.0,0.2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,2,3,1,3,1,1,0,1,0,0,0,0,0,15,19,8,17,10,10,4,19,10,12,5,10,6,5,2,2,2,0,10,0,11,4
579,5,20,4,8,5.8,2,7,4.0,29,1,0,2,1,1,0,6,4,5,4,3.2,2.6,3.2,2.2,2,1,0,0,6,3,3,0,3.2,1.8,0.8,0.0,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,2,2,2,2,0,0,0,0,0,0,0,0,11,18,10,13,6,11,5,9,4,9,4,5,2,5,2,1,3,8,0,12,0,2
580,3,14,4,6,5.0,3,6,4.7,15,0,0,1,0,3,2,3,3,5,4,2.3,1.7,4.0,3.0,0,0,0,0,3,2,3,1,2.0,1.0,1.7,0.3,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,2,2,1,2,1,1,0,1,1,0,0,1,1,0,0,6,8,3,12,4,6,1,9,5,3,2,8,4,2,1,1,0,1,5,4,7,1
581,4,15,3,5,4.0,2,6,3.8,16,2,1,1,1,1,1,3,5,2,4,2.2,2.8,1.5,2.0,0,1,0,0,3,5,1,0,1.5,2.2,0.2,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,1,1,1,0,0,0,0,0,0,0,0,12,9,7,7,7,3,3,10,8,4,3,5,5,1,1,3,0,0,12,0,18,4
582,5,20,3,5,4.2,3,5,4.0,21,3,2,1,0,0,1,5,3,4,5,3.2,1.8,2.0,2.6,1,0,0,0,5,3,2,1,3.0,0.6,0.4,0.2,5,4,4,4,4,3,3,5,5,4,4,4,4,3,3,5,1,1,1,1,0,0,1,1,0,0,0,0,0,0,15,10,6,7,5,3,1,11,7,6,3,2,1,1,0,0,0,3,0,11,8,5
583,4,20,3,5,4.2,4,6,5.0,17,0,0,1,2,2,2,3,4,3,3,2.0,2.8,2.5,2.5,0,1,0,0,2,4,1,1,1.2,2.2,0.5,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,2,2,2,1,0,1,0,0,0,0,0,10,11,5,13,7,5,3,15,6,7,2,9,4,2,1,1,2,3,16,7,19,4
584,4,11,3,4,3.2,1,4,2.8,13,2,2,1,0,0,0,3,2,3,2,2.2,1.2,1.2,1.5,0,0,0,0,3,1,3,0,2.0,0.5,0.8,0.0,4,3,3,3,3,2,2,3,3,2,2,3,3,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,5,2,4,0,1,0,6,2,2,0,2,0,0,0,0,0,3,0,7,0,5
585,2,6,4,6,5.0,3,3,3.0,10,0,0,0,2,1,1,1,5,3,1,0.5,3.5,2.0,1.0,0,2,1,0,0,5,1,1,0.0,3.5,1.0,0.5,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,2,0,2,0,2,0,1,0,1,0,1,0,1,0,1,5,1,5,1,4,1,5,1,4,1,4,1,3,1,0,1,1,4,1,3,4
586,3,10,4,7,5.0,2,4,3.3,15,1,0,2,0,3,0,3,3,4,2,2.3,1.7,3.3,1.0,2,0,0,0,3,2,3,0,2.3,1.0,1.7,0.0,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,8,7,6,8,6,5,4,5,4,5,4,4,3,4,3,1,5,5,0,2,0,2
587,4,19,4,6,5.0,3,6,4.8,20,2,1,2,1,1,3,6,3,4,5,3.5,2.5,3.0,3.8,2,0,0,0,6,2,2,1,3.5,0.8,0.5,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,0,0,1,1,0,0,1,1,0,0,9,9,5,13,4,5,2,12,5,4,2,9,3,2,1,0,0,12,0,13,0,5
588,4,19,3,5,4.2,4,7,4.8,17,1,0,0,2,2,2,4,4,3,4,2.2,2.8,2.8,3.0,0,0,0,0,4,2,2,1,2.2,0.8,0.8,0.5,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,1,2,1,1,0,2,2,0,0,1,1,0,0,8,10,2,9,4,2,0,15,7,7,1,6,4,0,0,1,1,1,4,12,22,4
589,5,23,4,7,5.4,3,6,4.6,27,1,0,1,2,1,2,4,5,5,5,2.8,3.2,2.8,3.4,1,0,0,0,4,3,2,1,2.6,1.6,1.0,0.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,2,2,1,1,1,1,1,1,1,1,11,19,8,14,7,12,6,14,4,11,2,8,2,7,2,3,3,0,19,0,31,4
590,4,18,3,5,4.5,2,7,4.5,18,2,1,2,1,0,2,5,4,4,4,3.0,2.2,1.8,3.0,1,0,0,0,5,4,1,2,2.8,1.0,0.2,0.5,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,12,6,3,9,6,2,1,12,6,4,1,5,2,1,0,0,0,0,0,27,27,5
591,2,10,4,4,4.0,2,8,5.0,8,1,0,3,1,1,2,3,4,2,2,3.0,2.5,1.5,2.0,2,1,0,0,3,2,0,0,2.5,1.5,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,6,5,3,2,4,4,1,1,3,3,1,1,4,1,0,0,0,0,4
592,4,18,3,7,4.8,2,6,4.5,19,3,1,0,1,2,2,4,4,4,2,2.5,2.5,2.5,2.0,0,0,0,0,4,4,2,1,2.2,1.5,0.5,0.5,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,1,1,1,0,0,2,2,0,0,1,1,0,0,11,9,3,11,7,5,2,12,9,5,2,8,6,4,2,2,2,0,20,0,14,4
593,2,6,4,6,5.0,2,4,3.0,10,1,0,3,1,2,1,3,4,3,1,3.0,2.5,2.5,1.0,3,1,0,0,3,1,2,0,3.0,1.0,1.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,4,5,3,4,3,3,2,2,1,1,0,2,1,1,0,1,0,1,1,0,1,1
594,2,7,3,6,4.5,2,5,3.5,9,1,1,3,1,2,0,3,3,5,1,3.0,2.0,3.5,0.5,3,0,0,0,3,3,0,0,3.0,1.5,0.0,0.0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,1,3,1,3,1,2,1,2,0,1,0,0,0,2,0,0,0,3
595,4,19,4,5,4.5,2,10,4.8,18,4,2,1,2,0,2,4,4,3,5,3.0,2.5,1.5,3.2,1,0,0,0,4,2,0,2,3.0,0.8,0.0,0.8,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,4,2,2,0,0,0,0,2,2,2,2,0,0,0,0,11,9,5,6,2,1,0,14,7,7,4,5,1,1,0,0,0,0,0,0,31,6
596,3,9,3,5,4.0,2,5,3.0,12,2,2,0,3,0,0,3,5,1,1,1.7,3.7,0.7,0.7,0,0,0,0,3,5,1,0,1.0,2.7,0.3,0.0,2,3,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,2,4,2,3,1,4,4,2,2,1,1,1,1,1,1,0,4,0,4,4
597,6,23,3,6,4.5,2,6,3.8,27,2,1,2,1,1,0,3,5,6,3,2.3,2.3,3.0,1.8,0,0,0,0,3,4,6,1,1.7,1.5,1.2,0.2,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,1,1,1,1,1,1,1,1,13,14,9,15,5,7,2,14,9,7,5,10,5,4,2,1,1,2,11,2,0,2
598,4,17,4,6,5.0,2,6,4.2,20,0,0,1,1,2,1,5,4,4,4,2.8,2.2,3.2,2.5,1,0,0,0,5,4,2,1,2.2,1.8,0.8,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,1,1,1,1,0,0,0,0,12,10,6,11,7,5,2,11,7,6,3,6,3,2,0,1,8,4,8,10,11,4
599,3,13,3,6,5.0,4,5,4.3,15,1,1,0,0,3,2,3,4,4,5,1.7,2.0,3.7,3.3,0,0,2,0,1,4,4,0,0.3,1.7,3.0,0.0,2,2,1,3,2,2,1,3,2,2,1,3,2,2,1,1,2,1,3,1,2,1,0,0,0,0,0,0,0,0,4,7,1,11,2,7,1,9,3,4,0,7,1,4,0,0,2,2,11,10,0,2
600,3,11,4,5,4.7,2,5,3.7,14,1,1,2,2,2,0,5,3,4,3,3.7,2.3,2.7,1.7,2,0,0,0,5,3,1,0,3.0,1.3,0.3,0.0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,8,6,5,7,4,4,3,6,4,2,2,4,2,1,1,0,0,2,0,3,16,3
601,4,15,3,6,4.0,2,5,3.8,16,4,2,1,0,1,1,4,4,3,3,2.5,1.8,1.8,2.5,0,0,0,0,4,4,1,1,2.0,1.5,0.2,0.2,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,3,2,1,1,1,1,1,1,0,1,0,0,0,0,0,9,6,4,10,6,5,4,9,4,3,1,6,3,2,1,0,0,9,0,7,0,5
602,6,24,3,7,4.7,2,6,4.0,28,2,0,1,1,1,1,4,4,4,6,2.2,2.3,2.0,3.2,0,0,0,0,4,4,1,3,1.5,2.2,0.2,0.8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,4,1,1,1,1,3,2,2,1,0,0,0,0,15,16,9,12,8,8,4,20,11,13,6,10,6,7,3,2,2,0,8,12,12,4
603,2,6,5,5,5.0,2,4,3.0,10,0,0,2,1,1,1,3,2,3,3,2.5,1.5,2.0,2.0,1,1,1,0,3,2,2,0,2.0,1.5,1.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,6,3,3,6,6,3,3,2,2,0,0,2,2,0,0,0,3,3,0,0,0,2
604,2,8,5,8,6.5,3,5,4.0,13,0,0,3,0,3,1,7,1,4,6,5.0,0.5,3.5,3.5,3,0,0,0,7,0,2,1,5.0,0.0,1.0,0.5,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,7,1,1,7,6,1,1,7,6,1,1,6,5,1,1,0,1,1,2,6,4,2
605,4,18,3,10,5.5,4,5,4.5,22,0,0,2,1,2,2,3,5,6,7,2.5,2.2,3.5,3.8,2,0,0,0,3,5,3,1,2.5,1.5,1.2,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,3,1,1,1,1,1,1,1,1,1,1,13,9,5,13,9,5,2,12,8,7,4,8,5,4,2,1,3,3,4,19,12,4
606,3,17,3,5,4.0,4,8,5.7,12,1,0,1,0,2,2,2,3,4,3,1.7,1.7,3.0,2.7,1,0,1,0,2,2,2,0,1.3,1.3,1.3,0.0,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,3,2,2,3,3,2,2,0,0,0,0,0,0,0,0,7,10,5,14,6,8,4,9,2,4,2,6,1,2,1,0,6,6,7,9,2,4
607,3,10,4,5,4.3,2,5,3.3,13,0,0,0,0,1,2,3,4,2,3,1.7,2.3,1.7,2.3,0,0,0,0,2,4,1,2,0.7,2.3,0.7,0.7,2,2,1,3,2,2,1,3,2,2,1,3,2,2,1,1,2,0,2,0,2,0,1,1,0,0,0,0,0,0,5,6,2,6,1,5,1,8,5,4,2,4,1,3,1,0,1,1,10,3,9,4
608,2,7,5,5,5.0,2,5,3.5,10,0,0,2,2,3,0,4,3,4,1,3.0,2.5,3.5,0.5,2,1,0,0,4,1,2,0,3.0,1.0,1.0,0.0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,3,6,3,6,2,5,2,2,0,1,0,2,0,1,0,1,0,3,1,0,1,1
609,6,27,3,5,3.5,2,6,4.5,21,5,1,0,1,1,1,4,4,3,4,1.7,2.2,1.8,2.5,0,0,0,0,4,2,2,1,1.7,0.8,0.8,0.2,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,5,4,3,4,3,3,2,1,0,1,0,1,0,1,0,12,14,6,14,6,6,2,16,4,7,1,7,2,2,0,0,0,3,0,4,0,5
611,3,12,3,5,4.0,2,5,4.0,12,1,0,2,1,1,1,4,1,3,5,3.0,1.0,2.0,3.0,2,0,0,0,4,0,1,1,3.0,0.0,0.7,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,2,2,0,0,1,1,0,0,0,0,0,0,8,3,2,7,4,1,0,9,5,3,2,4,1,1,0,0,1,1,6,17,14,4
612,3,12,3,6,4.3,3,5,4.0,13,3,2,0,2,2,0,4,3,4,4,2.0,2.7,3.0,2.0,0,0,0,0,4,3,2,1,1.3,2.0,0.7,0.3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,5,8,3,7,2,5,2,4,1,2,0,2,0,1,0,0,0,0,0,0,3,6
614,3,13,3,4,3.3,4,5,4.3,10,4,1,1,2,2,2,3,3,4,4,2.0,2.7,2.7,3.0,0,1,0,0,2,3,1,0,0.7,2.3,0.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,5,7,2,6,2,3,0,5,2,2,1,0,0,0,0,2,4,0,1,0,0,4
615,3,11,5,7,5.7,3,4,3.7,17,1,0,3,2,2,1,4,4,7,4,3.7,2.7,3.7,2.7,3,0,0,0,4,1,2,1,3.7,0.3,1.3,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,1,1,1,1,0,0,0,0,0,0,5,6,3,8,3,4,2,8,3,5,2,5,1,3,1,0,2,2,8,10,0,4
616,6,24,3,6,3.8,3,5,4.0,23,2,1,1,1,1,1,3,3,4,3,1.8,2.3,2.3,1.7,0,1,0,0,3,3,2,0,1.2,2.2,0.5,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,4,2,1,2,1,0,0,0,0,0,0,0,0,16,15,10,12,6,7,4,13,9,5,3,6,3,2,1,3,2,0,8,0,0,4
617,5,26,3,8,4.8,3,7,5.2,24,2,1,2,1,1,1,3,6,6,4,2.8,2.8,2.8,2.8,0,0,0,0,2,4,6,0,1.4,1.2,2.2,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,2,3,3,1,1,0,0,0,0,0,0,0,0,17,15,9,14,8,6,2,19,11,12,7,9,3,5,1,2,3,0,5,0,18,4
618,3,9,5,6,5.7,3,3,3.0,17,0,0,2,2,2,0,4,4,3,5,2.7,2.7,2.3,2.3,1,1,0,0,2,4,3,1,1.7,2.3,1.3,0.3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,8,7,7,7,6,5,5,5,4,4,4,4,3,3,3,1,2,1,12,5,10,2
619,4,19,4,6,4.8,2,8,4.8,19,1,0,2,0,2,2,4,5,5,4,3.0,2.0,3.8,3.0,0,0,0,0,3,1,5,0,1.8,0.8,2.2,0.0,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,14,10,7,11,8,5,4,13,10,6,4,7,6,3,3,1,2,4,17,28,0,4
620,3,17,4,5,4.3,5,6,5.7,13,5,2,4,2,1,2,4,4,3,5,4.0,3.0,2.0,3.7,4,0,0,0,4,0,1,0,4.0,0.0,0.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,7,3,8,5,4,2,7,3,1,0,2,1,0,0,0,0,0,0,0,4,6
621,2,9,4,6,5.0,4,5,4.5,10,0,0,1,3,3,2,4,5,3,3,2.5,4.0,3.0,2.5,0,3,0,0,1,5,1,0,0.5,4.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,5,7,4,5,1,3,0,6,4,4,3,3,1,1,0,1,1,3,2,0,1,1
622,2,10,3,6,4.5,5,5,5.0,9,1,1,3,2,2,2,3,4,3,3,3.0,3.0,2.5,2.5,1,0,0,0,3,2,3,0,2.0,1.0,1.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,6,3,7,3,4,2,6,2,4,2,4,1,2,1,0,0,2,0,0,0,5
623,2,10,5,6,5.5,4,6,5.0,11,2,0,2,4,2,2,4,5,5,2,3.0,4.5,3.5,2.0,2,1,0,0,4,3,1,0,3.0,2.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,6,8,5,6,3,4,2,5,4,4,3,3,2,2,1,1,2,1,0,0,0,2
624,4,15,4,6,4.8,3,5,3.8,19,1,0,2,2,2,1,2,4,5,3,2.0,2.5,3.8,2.2,0,1,0,0,2,2,5,0,1.2,1.8,1.8,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,1,2,1,0,0,0,0,0,0,0,0,8,9,6,11,5,5,3,8,4,3,2,6,3,1,1,1,4,6,16,14,0,2
625,2,10,4,4,4.0,5,5,5.0,8,2,1,1,2,2,3,4,2,3,4,2.5,2.0,2.5,3.5,1,0,0,0,4,2,0,1,2.5,1.0,0.0,0.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,4,1,6,2,3,0,8,4,3,1,5,2,2,0,0,0,0,0,2,2,5
